 4/14/1967	2D8E 1848 +
 4/15/1967	2D8E 1848  
 4/21/1967	2D8E 1849 -
 5/ 2/1967	2D8E 1849  
 5/10/1967	2D8E 1855  
 5/16/1967	2D8E 1855 +
 5/22/1967	2D8E 1856  
 5/23/1967	2D8E 1P16  
 6/ 1/1967	2D8E 1P16 +
 6/ 7/1967	2D8E 1P22 +
 6/22/1967	2D8E 1P23  
 7/ 9/1967	2D8E 1P2P  
 7/20/1967	324E 1P2P  
 7/24/1967	324E 1P30 -
 8/ 9/1967	324E 1P30  
 8/24/1967	324E 1P31  
 9/ 9/1967	324E 1P25  
 9/10/1967	390E 1P25 +
 9/24/1967	390E 1P26  
 9/30/1967	390E 1P26 +
10/ 2/1967	390E 1P32 +
10/19/1967	390E 25P2 +
10/23/1967	3PEE 25P2 +
10/24/1967	3PEE 25P3  
11/10/1967	3PEE 25PP  
11/23/1967	3PEE 2600 -
12/ 2/1967	468E 2600 -
12/ 6/1967	468E 2600  
12/ 7/1967	468E 260E  
12/23/1967	468E 260J -
12/25/1967	468E 260J  
 1/ 2/1968	468E 2619  
 1/ 9/1968	4J4E 2619  
 1/12/1968	4J4E 2619 +
 1/21/1968	4J4E 261A  
 1/27/1968	4J4E 2626  
 2/ 2/1968	4J4E 2626 +
 2/12/1968	4J4E 2626  
 2/17/1968	 30E 2626  
 2/20/1968	 30E 2633 -
 2/27/1968	 30E 1P73 -
 3/16/1968	 30E 1P7P -
 3/18/1968	 30E 1P7P  
 3/21/1968	 30E 1P74 +
 3/28/1968	 9EE 1P74 +
 4/ 7/1968	 9EE 1P74  
 4/ 9/1968	 9EE 1LP0  
 4/20/1968	 9EE 1LP1 -
 4/23/1968	 9EE 1LP1  
 5/ 3/1968	 9EE 1LPJ  
 5/ 7/1968	 9EE 1LPJ +
 5/ 9/1968	108E 1LPJ +
 5/21/1968	108E 1LPL  
 5/28/1968	108E 1P0A  
 5/30/1968	108E 1P0A +
 6/14/1968	108E 1P0A  
 6/16/1968	108E 25EA  
 6/21/1968	174E 25J7 -
 7/13/1968	174E 25J7  
 7/16/1968	174E 25L3  
 7/23/1968	174E 25L4 -
 7/31/1968	174E 25L4  
 8/ 6/1968	1L0E 25L4  
 8/ 9/1968	1L0E 25P0  
 8/15/1968	1L0E 25P0 +
 8/23/1968	1L0E 25P1  
 9/ 2/1968	1L0E 25PJ +
 9/22/1968	24EE 25PJ +
 9/23/1968	24EE 25PL  
 9/27/1968	24EE 260A  
 9/29/1968	24J8 260A +
10/ 8/1968	24J8 260A  
10/21/1968	24J8 2616  
10/23/1968	24J8 2617 -
11/ 8/1968	24J8 2617  
11/ 9/1968	2D98 2617  
11/15/1968	2D98 2623  
11/16/1968	2D98 2EL3  
11/22/1968	2D98 2EL4 -
11/28/1968	2D98 2EL4  
12/10/1968	2D98 2EP0  
12/17/1968	2D98 2EP0 +
12/22/1968	2D98 2EP1  
12/30/1968	3258 2EP1  
 1/ 5/1969	3258 2EPJ +
 1/20/1969	3258 2EPL  
 2/ 2/1969	3258 2E7A  
 2/19/1969	3258 2E7D -
 2/25/1969	3918 2E7D -
 3/13/1969	3918 2E7D  
 3/21/1969	3918 2E70 +
 3/30/1969	3918 2E70  
 3/31/1969	3918 25D0  
 4/14/1969	3918 25D0 +
 4/20/1969	3918 25D1  
 4/30/1969	3919 25D1  
 5/ 1/1969	3919 25D1 +
 5/21/1969	390J 25D2  
 6/ 6/1969	390J 25DL  
 6/22/1969	390J 25DP -
 6/24/1969	3919 25DP -
 7/ 7/1969	3919 25ED -
 7/ 8/1969	3919 25ED  
 7/16/1969	3919 2E8D  
 7/23/1969	3919 2E8E  
 8/ 3/1969	3919 2E98  
 8/ 7/1969	3919 2E98 +
 8/23/1969	3919 2E99  
 8/27/1969	3919 2E99 +
 8/29/1969	3919 2EA5 +
 9/21/1969	3PJ9 2EA5 +
 9/23/1969	3PJ9 2ED2  
10/ 7/1969	3PJ9 2ED2 -
10/10/1969	3PJ9 2ED2  
10/18/1969	3PJ9 2EDL  
10/24/1969	3PJ9 2EDP -
11/ 2/1969	3PJ9 2EDP  
11/ 5/1969	4699 2EDP  
11/11/1969	4699 2EED  
11/20/1969	4699 2EED +
11/22/1969	4699 2EEE  
12/ 5/1969	4699 2EJ8  
12/10/1969	4699 2EJ8 +
12/16/1969	4J59 2EJ8 +
12/17/1969	4J59 3398 +
12/22/1969	4J59 3399  
12/28/1969	4J59 33A5  
 1/ 5/1970	4J59 3435  
 1/20/1970	4J59 3436 -
 1/21/1970	4J59 3442 -
 1/25/1970	 319 3442 -
 2/14/1970	 319 344L  
 2/19/1970	 319 344P -
 3/ 6/1970	 319 344P  
 3/ 7/1970	 9J9 344P  
 3/10/1970	 9J9 33ED  
 3/21/1970	 9J9 33E0 +
 3/22/1970	 9J9 33E0  
 4/ 3/1970	 9J9 33EE  
 4/ 6/1970	 9J9 33EE +
 4/19/1970	1099 33EE +
 4/21/1970	1099 33EJ  
 4/28/1970	1099 33J9  
 4/30/1970	1099 2J19  
 5/ 3/1970	1099 2E89  
 5/21/1970	1099 2E8A -
 5/23/1970	1099 2E96 -
 6/ 2/1970	1759 2E96 -
 6/14/1970	1759 2E96  
 6/17/1970	1759 2EA2  
 6/22/1970	1759 2EA3 -
 6/30/1970	1759 2EA3  
 7/13/1970	1759 2EAP  
 7/14/1970	1759 2EAP +
 7/18/1970	1L19 2EAP +
 7/23/1970	1L19 2ED0  
 7/31/1970	1L19 2ED0 +
 8/ 8/1970	1L19 2EDE +
 8/16/1970	1L19 337E +
 8/24/1970	1L19 337J  
 9/ 3/1970	24J9 337J  
 9/ 7/1970	24J9 3389  
 9/23/1970	24J9 338A -
10/ 8/1970	24J9 338A  
10/20/1970	2D99 338A  
10/24/1970	2D99 338D -
10/25/1970	2D99 338D  
11/ 7/1970	2D99 341D  
11/13/1970	2D99 341D +
11/23/1970	2D99 341E  
12/ 3/1970	2D99 341E +
12/ 7/1970	3259 341E +
12/22/1970	3259 341J  
 1/ 3/1971	3259 341J -
 1/ 7/1971	3259 3429 -
 1/14/1971	3259 3AL9  
 1/21/1971	3259 3ALA -
 1/23/1971	3919 3ALA -
 2/ 6/1971	3919 3AP6 -
 2/ 8/1971	3919 3AP6  
 2/19/1971	3919 3AP7 -
 2/26/1971	3919 3AP7  
 3/ 4/1971	3919 3D03  
 3/12/1971	3PJ9 3D03  
 3/14/1971	3PJ9 3D03 -
 3/21/1971	3PJ9 3AP8  
 3/30/1971	3PJ9 3D04  
 4/ 2/1971	3PJ9 3D04 +
 4/19/1971	3PJ9 3D04  
 4/21/1971	3PJ9 3D05 -
 4/24/1971	3PJ9 3A81 -
 5/ 4/1971	4699 3A81 -
 5/17/1971	4699 3A81  
 5/19/1971	4699 3A8J  
 5/22/1971	4699 3A8L -
 6/ 5/1971	4699 33EL -
 6/ 7/1971	4699 33EL  
 6/12/1971	4699 33JA  
 6/19/1971	469A 33JA  
 6/22/1971	469A 33JD  
 7/ 6/1971	469A 33JD +
 7/ 7/1971	469A 33L7 +
 7/24/1971	469A 33L8  
 7/27/1971	469A 33L8 +
 7/31/1971	469A 33P4 +
 8/24/1971	469A 33P5  
 8/25/1971	469A 3401  
 8/30/1971	469A 3401 -
 9/11/1971	469A 3401  
 9/12/1971	469A 3AE1  
 9/18/1971	469A 3AEJ  
 9/24/1971	469A 3AEL -
 9/30/1971	469A 3AEL  
10/ 5/1971	472A 3AEL  
10/12/1971	472A 3AJA  
10/18/1971	472A 3AJA +
10/24/1971	472A 3AJD  
11/ 5/1971	472A 3AL7  
11/ 6/1971	472A 3AL7 +
11/ 7/1971	4JLA 3AL7 +
11/23/1971	4JLA 3AL8  
11/29/1971	4JLA 3AP4  
12/23/1971	4JLA 3D01 -
12/27/1971	 3AA 3D01 -
 1/10/1972	 3A9 3D01 -
 1/12/1972	 3A9 3D01  
 1/17/1972	 3A9 3D0J  
 1/21/1972	 3A9 3D0L -
 2/ 1/1972	 3A9 3D0L  
 2/ 7/1972	 3A9 41EL  
 2/10/1972	 3A9 414A  
 2/11/1972	 A69 414A  
 2/19/1972	 A69 414A +
 2/20/1972	 A69 414D  
 2/22/1972	 A6A 414D  
 3/ 6/1972	 A6A 414D -
 3/ 7/1972	 A6A 4157 -
 3/21/1972	 A6A 414E  
 3/27/1972	112A 414E  
 4/ 4/1972	112A 4158  
 4/17/1972	109A 4158  
 4/20/1972	109A 4159 -
 5/11/1972	109A 4165 -
 5/13/1972	175A 4165  
 5/21/1972	175A 4166 -
 5/29/1972	175A 4166  
 6/12/1972	175A 415A +
 6/21/1972	175A 415D  
 6/29/1972	1L1A 415D +
 7/23/1972	1L1A 415E  
 7/25/1972	1L1A 3A9E  
 7/30/1972	1LAA 3A9E  
 8/ 6/1972	1LAA 3AA8  
 8/15/1972	256A 3AA8  
 8/23/1972	256A 3AA9 -
 9/ 5/1972	256A 3AA9  
 9/ 8/1972	256A 3AD5  
 9/22/1972	256A 3AD5 +
 9/23/1972	256A 3AD6  
 9/26/1972	256A 4176  
10/ 1/1972	2E2A 4176  
10/ 5/1972	2E2A 4182  
10/ 9/1972	2E2A 4182 +
10/23/1972	2E2A 4183  
10/31/1972	2E2A 418P +
11/16/1972	32LA 418P +
11/22/1972	32LA 4190  
11/25/1972	32LA 419E  
11/29/1972	32LA 419E -
12/13/1972	32LA 419E  
12/19/1972	32LA 41A8  
12/22/1972	32LA 41A9 -
12/31/1972	39AA 41A9 -
 1/ 5/1973	39AA 41A9  
 1/12/1973	39AA 41D5  
 1/20/1973	39AA 41D6 -
 1/24/1973	39AA 41D6  
 2/ 5/1973	39AA 41E2  
 2/10/1973	39AA 41E2 +
 2/12/1973	406A 41E2 +
 2/19/1973	406A 41E3  
 2/23/1973	406A 4883  
 3/ 1/1973	406A 488P  
 3/21/1973	406A 4884 +
 3/25/1973	406A 4800 +
 3/27/1973	472A 4800 +
 4/17/1973	472A 4800  
 4/18/1973	472A 480E  
 4/20/1973	472A 480J -
 5/ 6/1973	472A 480J  
 5/ 8/1973	4JLA 480J  
 5/12/1973	4JLA 4819  
 5/21/1973	4JLA 481A  
 6/ 4/1973	4JLA 481A +
 6/ 6/1973	4JLA 4826 +
 6/21/1973	 3AA 4826 +
 6/22/1973	 3AA 4827  
 6/27/1973	 3AA 4827 +
 6/30/1973	 3AA 4833 +
 7/16/1973	 3AA 4833  
 7/23/1973	 3AA 4834 -
 7/25/1973	 3AA 4840 -
 8/ 2/1973	 3AD 4840 -
 8/12/1973	 3AD 4840  
 8/13/1973	 A6D 4840  
 8/19/1973	 A6D 484E  
 8/23/1973	 A6D 484J -
 8/29/1973	 A6D 484J  
 9/13/1973	 A6D 4859  
 9/14/1973	 A6D 4859 +
 9/23/1973	 A6D 485A  
10/ 3/1973	 A6D 485A +
10/ 9/1973	 A6D 4866 +
10/24/1973	 A6D 4867  
10/30/1973	 3AD 4867  
11/ 6/1973	 3AD 4873  
11/22/1973	 3AD 4874 -
12/ 8/1973	 3AD 4880 -
12/ 9/1973	 3AD 4880  
12/22/1973	 3AD 4881 -
12/24/1973	 A6D 4881 -
12/29/1973	 A6D 4881  
 1/ 8/1974	 A6A 4881  
 1/16/1974	 A6A 4881 +
 1/20/1974	 A6A 4882  
 1/30/1974	 A6A 4876  
 2/ 3/1974	 A6A 4876 +
 2/19/1974	 A6A 4877  
 2/27/1974	112A 4877  
 3/ 1/1974	112A 4883  
 3/ 3/1974	112A 4883 -
 3/ 8/1974	112A 4P43 -
 3/18/1974	112A 4P43  
 3/21/1974	112A 4P38 +
 4/ 7/1974	112A 4P44 +
 4/12/1974	112A 4P44  
 4/19/1974	112D 4P44  
 4/20/1974	17LD 4P45 -
 4/28/1974	17LD 4P45  
 5/ 5/1974	17LD 4LE1  
 5/12/1974	17LD 4LE1 +
 5/21/1974	17LD 4LE2  
 5/29/1974	17LD 4LE2 +
 5/31/1974	17LD 4LEL +
 6/ 9/1974	1LAD 4LEL +
 6/22/1974	1LAD 4LEP  
 6/26/1974	1LAD 4LJD  
 7/21/1974	1LAD 4LL7  
 7/23/1974	1LAD 4LL8 -
 7/28/1974	256D 4LL8 -
 8/ 5/1974	256D 4LL8  
 8/15/1974	256D 4LP4  
 8/20/1974	256D 4LP4 +
 8/24/1974	256D 4LP5  
 9/ 6/1974	256D 4LP5 +
 9/ 8/1974	256D 4P01 +
 9/13/1974	2E2D 4P01 +
 9/23/1974	2E2D 4P02  
 9/28/1974	2E2D 4P02 +
10/ 3/1974	2E2D 4P0L +
10/24/1974	2E2D 4P0P  
10/27/1974	2E2D 4P1D -
10/28/1974	32LD 4P1D -
11/12/1974	32LD 4P1D  
11/19/1974	32LD 4P27  
11/21/1974	32P7 4P27  
11/23/1974	32P7 4P28 -
12/ 2/1974	32P7 4P28  
12/11/1974	39D7 4P28  
12/13/1974	39D7 4P34  
12/21/1974	39D7 4P34 +
12/22/1974	39D7 4P35  
 1/ 6/1975	39D7 4P41  
 1/ 9/1975	39D7 4P41 +
 1/21/1975	39D7 4P42  
 1/22/1975	4077 4P42  
 1/30/1975	4077 4P4L  
 2/19/1975	4077 4P4P -
 2/23/1975	4077 4LED -
 3/ 3/1975	4737 4LED -
 3/16/1975	4737 4LED  
 3/19/1975	4737 048D  
 3/20/1975	4737 0497  
 3/21/1975	4737 048E +
 4/ 5/1975	4737 048E  
 4/12/1975	4JP7 048E  
 4/14/1975	4JP7 0498  
 4/20/1975	4JP7 0498 +
 4/21/1975	4JP7 0499  
 5/ 2/1975	4JLD 0499  
 5/ 4/1975	4JLD 0499 +
 5/10/1975	4JLD 04A5 +
 5/21/1975	 3AD 04A5 +
 5/22/1975	 3AD 04A6  
 6/ 6/1975	 3AD 04D2  
 6/22/1975	 3AD 04D3 -
 7/ 1/1975	 A6D 04D3 -
 7/ 9/1975	 A6D 04DP -
 7/12/1975	 A6D 04DP  
 7/23/1975	 A6D 04E0 -
 7/28/1975	 A6D 04E0  
 8/12/1975	 A6D 04E0 +
 8/15/1975	112D 04E0 +
 8/24/1975	112D 04E1  
 8/31/1975	112D 04E1 +
 9/ 3/1975	112D 04D5 +
 9/ 8/1975	1137 04D5 +
 9/17/1975	1138 04D5 +
 9/24/1975	1138 04D6  
10/ 4/1975	1138 04E2  
10/17/1975	17P8 04E2  
10/24/1975	17P8 04E3 -
11/ 6/1975	17P8 04E3  
11/10/1975	17P8 04EP  
11/23/1975	17P8 04J0 -
11/25/1975	17P8 04J0  
11/26/1975	1138 04J0  
12/ 7/1975	1138 04JE  
12/14/1975	1138 04JE +
12/22/1975	1138 04JJ  
 1/ 2/1976	1138 04L9  
 1/ 3/1976	1138 04L9 +
 1/15/1976	1137 04L9 +
 1/21/1976	1137 04LA  
 1/25/1976	1137 04LA -
 1/26/1976	1137 04P6 -
 2/16/1976	1137 04P6  
 2/20/1976	1137 0503 -
 3/10/1976	1137 0503  
 3/15/1976	1137 050P  
 3/19/1976	17P7 050P  
 3/20/1976	17P7 0504 +
 3/26/1976	17P7 0DE4 +
 3/27/1976	17P7 0DE4  
 4/ 8/1976	17P7 0D40  
 4/10/1976	17P7 0D40 +
 4/20/1976	17P7 0D41  
 4/30/1976	17P7 0D41 +
 5/ 3/1976	17P7 0D4J +
 5/16/1976	1LD7 0D4J +
 5/20/1976	1LD7 0D4J  
 5/21/1976	1LD7 0D4L -
 5/27/1976	1LD7 0D5A -
 6/ 5/1976	1LD8 0D5A -
 6/14/1976	1LD8 0D5A  
 6/21/1976	1LD8 0D67 -
 7/ 5/1976	1LD8 0D67  
 7/ 7/1976	2578 0D67  
 7/15/1976	2578 0D73  
 7/19/1976	2578 0D73 +
 7/23/1976	2578 0D74  
 8/ 4/1976	2578 0D74 +
 8/ 8/1976	2578 0D80 +
 8/23/1976	2578 1241  
 8/24/1976	2E38 1241  
 8/26/1976	2E38 1241 +
 9/ 2/1976	2E38 124J +
 9/21/1976	2E38 124J  
 9/23/1976	2E38 124L -
 9/26/1976	2E38 125A -
10/ 9/1976	32P8 125A -
10/11/1976	32P8 125A  
10/17/1976	32P8 0D9A  
10/21/1976	32P8 0DA6  
10/23/1976	32P8 0DA7 -
10/29/1976	32P8 0DA7  
11/14/1976	32P8 0DD3  
11/17/1976	32P8 0DD3 +
11/21/1976	39D8 0DD3 +
11/22/1976	39D8 0DD4  
12/ 6/1976	39D8 0DD4 +
12/10/1976	39D8 0DE0 +
12/22/1976	39D8 0DE1  
 1/ 1/1977	4078 0DE1  
 1/ 5/1977	4078 0DEJ  
 1/20/1977	4078 0DEL -
 2/ 2/1977	4078 0D4A -
 2/ 9/1977	4738 0D4A -
 2/11/1977	4738 0D4A  
 2/19/1977	4738 0D4D -
 3/ 2/1977	4738 0D4D  
 3/18/1977	4738 0D4D -
 3/20/1977	4JP8 0D4D -
 3/21/1977	4JP8 0D40  
 4/ 3/1977	4JP8 0D40 +
 4/ 4/1977	4JP8 1200 +
 4/20/1977	4JP8 1201  
 4/28/1977	 3D8 1201  
 5/21/1977	 3D8 1202 -
 6/ 6/1977	 A78 120L -
 6/11/1977	 A78 120L  
 6/22/1977	 A78 120P -
 6/26/1977	 A78 120P  
 7/ 7/1977	 A78 121D  
 7/10/1977	 A78 121D +
 7/18/1977	1138 121D +
 7/23/1977	1138 121E  
 7/28/1977	1138 121E +
 8/ 3/1977	1138 1228 +
 8/21/1977	1138 18L8 +
 8/23/1977	1138 18L9  
 8/29/1977	1138 18P5  
 9/ 1/1977	17P8 18P5  
 9/23/1977	17P8 1902 -
10/ 4/1977	17P8 1902  
10/17/1977	17P8 190L  
10/22/1977	17P8 190L +
10/24/1977	17P8 190P  
10/27/1977	1LD8 190P  
11/10/1977	1LD8 191D +
11/17/1977	1LD9 191D +
11/22/1977	1LD9 191E  
12/ 1/1977	1LD9 191E +
12/ 4/1977	1LD9 1928 +
12/21/1977	1LD9 1928  
12/22/1977	1LD9 1929 -
12/28/1977	1LD9 1935 -
12/31/1977	1LD9 1275 -
 1/ 5/1978	1LD8 1275 -
 1/14/1978	1LD8 1275  
 1/20/1978	1LD8 1276 -
 1/21/1978	1LD8 1282 -
 1/26/1978	17P8 1282 -
 2/ 5/1978	17P8 1282  
 2/14/1978	17P8 128L  
 2/19/1978	17P8 128P -
 2/23/1978	17P8 128P  
 3/10/1978	17P8 120D  
 3/11/1978	17P8 120D -
 3/21/1978	17P8 1200  
 4/ 3/1978	17P8 120E  
 4/11/1978	1LD8 120E  
 4/12/1978	1LD8 18EE  
 4/20/1978	1LD8 18EJ -
 4/27/1978	1LD8 18J9 -
 5/16/1978	1LD8 18J9  
 5/21/1978	1LD8 18JA -
 5/22/1978	1LD8 18L6 -
 6/ 4/1978	1LD8 18L6  
 6/14/1978	2578 18L6  
 6/16/1978	2578 18P2  
 6/18/1978	2578 18P2 +
 6/22/1978	2578 18P3  
 7/ 3/1978	2578 18P3 +
 7/12/1978	2578 18PP +
 7/23/1978	2578 1900  
 7/27/1978	2579 1900 +
 8/ 4/1978	2E39 1900 +
 8/ 8/1978	2E39 190E +
 8/13/1978	2E39 190E  
 8/23/1978	2E39 190J -
 9/ 5/1978	2E39 1PEJ -
 9/ 7/1978	2E39 1PJ9 -
 9/10/1978	2E39 1PJ9  
 9/20/1978	32P9 1PJ9  
 9/23/1978	32P9 1PJA -
 9/27/1978	32P9 1PJA  
10/14/1978	32P9 1PJA +
10/24/1978	32P9 1PJD  
11/ 2/1978	39D9 1PJD  
11/ 3/1978	39D9 1PJD +
11/23/1978	39D9 1PJE  
12/13/1978	4079 1PJE  
12/22/1978	4079 1PJJ -
 1/ 7/1979	4079 1PL9 -
 1/ 9/1979	4079 1PL9  
 1/21/1979	4739 1PLA -
 1/29/1979	4739 1PLA  
 2/ 5/1979	4739 1PP6  
 2/15/1979	4739 1PP6 +
 2/19/1979	4739 1PP7  
 2/28/1979	4JP9 1PP7  
 3/ 1/1979	4JP9 1937  
 3/ 4/1979	4JP9 1943 -
 3/21/1979	4JP9 1938  
 3/28/1979	4JP9 1938 +
 3/29/1979	4JP9 1944 +
 4/ 7/1979	 3D9 1944 +
 4/18/1979	 3D9 1944  
 4/20/1979	 3D9 2004  
 4/21/1979	 3D9 2005 -
 4/23/1979	 3D9 1P81 -
 5/11/1979	 3D9 1P81  
 5/16/1979	 A79 1P81  
 5/18/1979	 A79 1P8J  
 5/22/1979	 A79 1P8L -
 5/26/1979	 A79 1P8L  
 6/ 9/1979	 A79 1P8L +
 6/12/1979	 A79 1P9A +
 6/22/1979	 A79 1P9D  
 6/26/1979	1139 1P9D  
 6/27/1979	1139 1P9D +
 7/ 6/1979	1139 1PA7 +
 7/23/1979	1139 1PA8  
 7/31/1979	1139 1PD4  
 8/ 9/1979	17P9 1PD4  
 8/24/1979	17P9 1PE1 -
 9/ 3/1979	17P9 1PE1  
 9/17/1979	17P9 1PEJ  
 9/19/1979	17P9 1PEJ +
 9/24/1979	17P9 1PEL  
 9/25/1979	1LD9 1PEL  
 9/29/1979	1LD9 268L  
10/ 7/1979	1LD9 268L +
10/11/1979	1LD9 269A +
10/24/1979	1LD9 269D  
10/30/1979	1LD9 269D +
11/ 4/1979	1LD9 26A7 +
11/18/1979	1LD9 26A7  
11/20/1979	2579 26A7  
11/23/1979	2579 26A8 -
11/29/1979	2579 26D4 -
12/13/1979	2579 26D4  
12/22/1979	2579 26D5 -
12/23/1979	2579 26E1 -
 1/ 2/1980	2579 26E1  
 1/16/1980	2579 26EJ  
 1/21/1980	2579 26EL  
 2/ 7/1980	2579 26EL +
 2/10/1980	2579 264A +
 2/20/1980	2579 264D  
 3/ 7/1980	2579 2657  
 3/12/1980	1LD9 2657  
 3/20/1980	1LD9 264E +
 4/ 4/1980	1LD9 2658 +
 4/15/1980	1LD9 2658  
 4/20/1980	1LD9 2659 -
 5/ 2/1980	1LD9 2659  
 5/ 4/1980	2579 2659  
 5/13/1980	2579 2665  
 5/17/1980	2579 2665 +
 5/21/1980	2579 2666  
 6/ 1/1980	2579 2666 +
 6/ 5/1980	2579 265A +
 6/21/1980	2579 265D  
 7/11/1980	2E39 265D  
 7/23/1980	2E39 265E -
 8/ 7/1980	2E39 2668 -
 8/ 9/1980	2E39 2668  
 8/23/1980	2E39 2669 -
 8/25/1980	2E39 2669  
 8/29/1980	32P9 2669  
 9/ 8/1980	32P9 2675  
 9/10/1980	32P9 2675 +
 9/21/1980	32PA 2675 +
 9/23/1980	32PA 2676  
 9/30/1980	32PA 2676 +
10/ 5/1980	32PA 2682 +
10/12/1980	39DA 2682 +
10/23/1980	39DA 2683  
10/27/1980	39DA 2J43  
10/30/1980	39DA 2J4P  
11/22/1980	407A 2J50 -
11/24/1980	407A 2J5E -
12/ 6/1980	407A 2J5E  
12/18/1980	407A 2J68  
12/22/1980	407A 2J69 -
12/25/1980	407A 2J69  
12/31/1980	473A 2J69  
 1/11/1981	473A 2J75  
 1/13/1981	473A 2J75 +
 1/20/1981	473A 2J76  
 2/ 1/1981	473A 2J76 +
 2/ 4/1981	473A 2J82 +
 2/ 7/1981	4JPA 2J82 +
 2/16/1981	4JPA 2J82  
 2/17/1981	4L06 2J82  
 2/19/1981	4L06 2J83 -
 2/28/1981	4L06 2J8P -
 3/17/1981	 3E6 2J8P -
 3/18/1981	 3E6 2J8P  
 3/21/1981	 3DA 2J84 +
 3/24/1981	 3DA 2J00 +
 4/ 8/1981	 3DA 2J00  
 4/18/1981	 3DA 2J0E  
 4/20/1981	 3DA 2J0J -
 4/24/1981	 3DA 2J0J  
 4/25/1981	 A7A 2J0J  
 5/ 8/1981	 A7A 2J0J +
 5/12/1981	 A7A 2J19 +
 5/21/1981	 A7A 2J1A  
 5/29/1981	 A7A 2J1A +
 6/ 5/1981	113A 2J26 +
 6/21/1981	113A 2J27  
 6/23/1981	113A 2J27 -
 6/30/1981	113A 2J33 -
 7/13/1981	113A 2J33  
 7/18/1981	17PA 2J33  
 7/23/1981	17PA 2J34 -
 7/25/1981	17PA 2J40 -
 8/ 2/1981	17PA 2J40  
 8/17/1981	17PA 2J40 +
 8/19/1981	17PA 2J4E +
 8/23/1981	17PA 2J4J  
 9/ 2/1981	1LDA 2J4J  
 9/ 3/1981	1LDA 2J4J +
 9/13/1981	1LDA 2J59 +
 9/23/1981	1LDA 2J5A  
 9/27/1981	1LDA 2J5A +
10/ 9/1981	1LDA 2J66 +
10/14/1981	1LDA 2J66  
10/21/1981	257A 2J66  
10/24/1981	257A 2J67 -
11/ 6/1981	257A 2J73 -
11/10/1981	257A 2J73  
11/17/1981	2586 2J73  
11/22/1981	2586 2J74 -
11/27/1981	2586 3434 -
11/29/1981	2586 3434  
12/ 9/1981	2586 3440  
12/16/1981	2E46 3440  
12/18/1981	2E46 3440 +
12/22/1981	2E46 3441  
 1/ 6/1982	2E46 3441 +
 1/20/1982	2E46 3442  
 1/23/1982	2E46 3436  
 2/19/1982	2E46 3437 -
 3/ 2/1982	2E46 3443 -
 3/14/1982	2E46 3443  
 3/21/1982	2E46 3438 +
 4/ 1/1982	2E46 3438  
 4/ 7/1982	2E46 3444  
 4/16/1982	2E46 3444 +
 4/20/1982	2E46 3445  
 5/ 2/1982	2E46 3445 +
 5/ 5/1982	2E46 33E1 +
 5/21/1982	2E46 33E2  
 5/31/1982	2E46 33EL  
 6/22/1982	2E46 33EP -
 6/26/1982	2E46 33JD -
 7/ 9/1982	2E46 33JD  
 7/21/1982	2E46 33L7  
 7/23/1982	2E46 33L8 -
 7/24/1982	2E46 33L8  
 8/ 3/1982	3306 33L8  
 8/ 9/1982	3306 33L8 +
 8/14/1982	3306 33P4 +
 8/23/1982	3306 33P5  
 8/28/1982	3306 33P5 +
 9/ 8/1982	3306 3401 +
 9/20/1982	39E6 3401 +
 9/23/1982	39E6 3402  
10/ 2/1982	39E6 340L  
10/24/1982	39E6 340P -
10/26/1982	39E6 341D -
11/ 1/1982	4086 341D -
11/ 3/1982	4086 341D  
11/19/1982	4086 3427  
11/22/1982	4086 3427 +
11/23/1982	4086 3428  
11/29/1982	4087 3428  
12/10/1982	4747 3428  
12/11/1982	4747 3428 +
12/13/1982	4747 3434 +
12/22/1982	4747 3435  
12/26/1982	4747 3AP5  
 1/ 2/1983	4747 3AP5 +
 1/ 6/1983	4747 3D01 +
 1/12/1983	4747 3D01  
 1/18/1983	4L07 3D01  
 1/21/1983	4L07 3D02 -
 1/30/1983	4L07 3D0L -
 2/14/1983	4L07 3D0L  
 2/19/1983	4L07 3D0P -
 2/23/1983	4L07 3A8D -
 2/25/1983	 3E7 3A8D -
 3/ 7/1983	 3E7 3A8D  
 3/19/1983	 3E7 3A97  
 3/21/1983	 3E7 3A8E +
 3/24/1983	 3E7 3A8E  
 4/ 6/1983	 A87 3A8E  
 4/ 8/1983	 A87 3A8E +
 4/13/1983	 A87 3A98 +
 4/21/1983	 A87 3A99  
 5/ 7/1983	 A86 3A99  
 5/ 9/1983	 A86 3AA5  
 5/17/1983	1146 3AA5  
 5/22/1983	1146 3AA6 -
 6/ 6/1983	1146 3AD2 -
 6/14/1983	1146 3AD2  
 6/22/1983	1146 3AD3 -
 6/29/1983	1806 3AD3 -
 7/ 2/1983	1806 3AD3  
 7/10/1983	1806 3ADP  
 7/16/1983	1806 3ADP +
 7/23/1983	1806 3AE0  
 8/ 1/1983	1806 3AE0 +
 8/14/1983	1LE6 3AE0 +
 8/24/1983	1LE7 3AE1  
 8/27/1983	1LE7 3AD5  
 8/29/1983	1LE7 3AD5 +
 9/ 6/1983	1LE7 3AD5  
 9/24/1983	1LE7 3AD6 -
 9/30/1983	2587 3AD6 -
10/ 6/1983	2587 3AE2 -
10/ 9/1983	2587 3AE2  
10/24/1983	2587 3AE3 -
10/27/1983	2587 3AE3  
11/ 6/1983	2617 3AE3  
11/ 9/1983	2617 3AEP  
11/14/1983	2617 3AEP +
